Matiz,Saturacion,Valor,Brillo,SRE,LRE,GNL,RLNU,RP,LGRE,HGRE,SRLGE,SRHGE,LRLGE,LRHGE,GLV,RLV,Etiqueta
0.049496,0.867799,0.629802,0.255951,0.093015,0.734001,0.342751,0.584053,0.082125,0.405675,0.572934,0.893058,0.928063,0.083672,0.893928,0.548438,0.849117,1
0.109062,0.789984,0.507845,0.362741,0.266281,0.574422,0.501596,0.608903,0.266292,0.382648,0.61717,0.731082,0.77566,0.226284,0.757098,0.587163,0.717094,4
0.120999,0.682217,0.637752,0.434,0.350818,0.443179,0.500807,0.349262,0.244567,0.602729,0.364608,0.738065,0.798078,0.18497,0.718615,0.574732,0.800102,4
0.029928,0.865864,0.484085,0.414484,0.224753,0.844261,0.4014,0.884305,0.313487,0.27976,0.869838,0.65443,0.713565,0.241271,0.715596,0.682995,0.635195,1
0.190541,0.751973,0.856234,0.506048,0.359823,0.972673,0.150394,0.609171,0.331685,0.542203,0.571029,0.714166,0.780227,0.224442,0.816392,0.633634,0.712381,4
0.79665,0.07523,0.173191,0.662805,0.534225,0.034465,0.960187,0.459609,0.855074,0.433762,0.526084,0.09013,0.09385,0.826835,0.10957,0.69987,0.147537,5
0.15389,0.766198,0.4271,0.145511,0.107492,0.437839,0.456811,0.258102,0.024684,0.379835,0.271185,0.853074,0.97131,0.033995,0.851007,0.759122,0.691088,4
0.067195,0.935159,0.280073,0.19084,0.076159,0.851219,0.36375,0.81447,0.269179,0.099724,0.796982,0.734173,0.738414,0.260563,0.657582,0.58033,0.74638,1
0.138104,0.599553,0.578953,0.429278,0.138974,0.421729,0.470801,0.253029,0.144458,0.713707,0.267829,0.925323,0.921769,0.159016,0.658589,0.40624,0.92951,2
0.153851,0.43388,0.561709,0.692053,0.455629,0.317667,0.598661,0.269714,0.563975,0.786848,0.29717,0.709703,0.636179,0.52036,0.273987,0.169221,0.962631,3
0.133948,0.717345,0.675519,0.42793,0.291047,0.591363,0.401733,0.441666,0.250929,0.558374,0.442665,0.772864,0.811195,0.206796,0.79129,0.540963,0.792713,4
0.202785,0.707754,0.648313,0.643236,0.63449,0.757274,0.457225,0.859975,0.519464,0.479205,0.854877,0.513324,0.571624,0.393263,0.638025,0.616674,0.637905,4
0.871336,0.121042,0.323779,0.788865,0.573532,0.085305,0.914911,0.480233,0.784086,0.532003,0.541436,0.151888,0.174561,0.712245,0.220678,0.724216,0.212613,5
0.141788,0.402783,0.615884,0.854192,0.739344,0.270825,0.710187,0.418011,0.686713,0.849261,0.455622,0.642743,0.569545,0.609939,0.260031,0.150246,0.962518,3
0.82054,0.039523,0.125699,0.610455,0.423221,0.023566,0.957413,0.37787,0.77454,0.400146,0.443028,0.1671,0.180152,0.729989,0.158956,0.682808,0.293905,5
0.874371,0.16916,0.48118,0.900482,0.644075,0.166853,0.840013,0.492756,0.743224,0.623238,0.54485,0.229295,0.228353,0.657733,0.296594,0.634951,0.424084,5
0.032873,0.897831,0.477874,0.143572,0.098063,0.71116,0.355093,0.56317,0.048482,0.285108,0.554052,0.887592,0.979859,0.013515,0.959742,0.731486,0.746988,1
0.155843,0.466765,0.567176,0.600509,0.406987,0.385746,0.466744,0.176689,0.522167,0.773146,0.193266,0.737848,0.643468,0.504106,0.293367,0.124232,0.972777,3
0.137813,0.483922,0.836447,0.607303,0.271594,0.492136,0.207733,0.025593,0.251351,0.937294,0.024988,0.831851,0.785449,0.28004,0.490345,0.263232,0.957656,2
0.132189,0.345874,0.745843,0.924262,0.793393,0.316715,0.610682,0.29179,0.763438,0.95984,0.320057,0.614737,0.498004,0.722912,0.124539,0,0.987086,3
0.150849,0.42869,0.708489,0.732628,0.451905,0.402364,0.455006,0.190419,0.583265,0.899998,0.205494,0.754659,0.654943,0.541764,0.251089,0.0871,0.98788,3
0.121208,0.727799,0.660764,0.407594,0.280186,0.592975,0.403805,0.448126,0.243098,0.539958,0.449141,0.776756,0.820274,0.201489,0.801365,0.554325,0.783093,4
0.159848,0.494972,0.532933,0.518826,0.280786,0.411496,0.436836,0.179854,0.40813,0.737615,0.19353,0.810202,0.786898,0.351537,0.427079,0.326915,0.940725,3
0.163933,0.457627,0.507073,0.499814,0.227677,0.324908,0.525089,0.144883,0.338592,0.724797,0.167545,0.846492,0.830281,0.290876,0.457737,0.366661,0.934637,3
0.138186,0.34744,0.77926,0.900809,0.789084,0.359692,0.506263,0.188705,0.750051,0.980192,0.208699,0.608924,0.501904,0.714607,0.130402,0.017835,0.982557,3
0.842202,0.113707,0.189198,0.635235,0.186209,0.057809,0.877941,0.189184,0.382093,0.417396,0.244379,0.49374,0.580052,0.278273,0.497954,0.849057,0.450369,5
0.061532,0.842368,0.654851,0.309191,0.091017,0.719175,0.364882,0.599162,0.084324,0.440484,0.590249,0.889843,0.91658,0.088921,0.884321,0.53189,0.858082,1
0.149996,0.539942,0.676828,0.46138,0.109133,0.477346,0.309233,0.116666,0.14542,0.801286,0.120667,0.896895,0.853585,0.220938,0.536814,0.304799,0.953218,2
0.156918,0.566952,0.684044,0.43064,0.125877,0.525992,0.229131,0.098945,0.126976,0.805731,0.096715,0.921451,0.94265,0.128368,0.652145,0.478667,0.912093,2
0.150469,0.390501,0.729615,0.779707,0.536076,0.387469,0.446448,0.148527,0.643088,0.925328,0.164013,0.690639,0.585283,0.612965,0.181084,0.05517,0.984197,3
0.165234,0.519638,0.515327,0.469877,0.200277,0.407385,0.439836,0.176119,0.380532,0.720248,0.190156,0.865782,0.825408,0.343743,0.418713,0.288931,0.958626,3
0.148483,0.539371,0.726934,0.519465,0.217502,0.539384,0.235617,0.127472,0.310278,0.858488,0.124584,0.869178,0.780986,0.339843,0.407739,0.147684,0.986446,2
0.152967,0.590055,0.574435,0.344321,0.091934,0.532368,0.242838,0.123713,0.249285,0.722391,0.121524,0.922018,0.855444,0.312778,0.449914,0.229696,0.974975,2
0.061196,0.847669,0.456567,0.429883,0.24966,0.729775,0.51446,0.960668,0.43583,0.305563,0.961963,0.682844,0.650755,0.338243,0.637967,0.482147,0.810385,1
0.124071,0.604537,0.994484,0.680847,0.478826,0.577561,0.317043,0.284927,0.355975,0.854819,0.282573,0.707729,0.713579,0.282178,0.688155,0.408748,0.871092,4
0.792432,0.030617,0.256448,0.809792,0.624886,0.001693,0.997255,0.494782,0.851183,0.527016,0.56619,0.105878,0.109055,0.80788,0.125692,0.633994,0.311722,5
0.154981,0.396351,0.720395,0.76742,0.465263,0.391432,0.443633,0.151778,0.605321,0.91613,0.166904,0.715884,0.609036,0.579938,0.19341,0.05766,0.987167,3
0.157427,0.452497,0.608953,0.643365,0.411307,0.38119,0.485472,0.198671,0.566474,0.813191,0.216475,0.751016,0.663092,0.533815,0.260611,0.127747,0.977576,3
0.836295,0.210543,0.379437,0.602843,0.303017,0.360107,0.58398,0.32047,0.577144,0.467659,0.344587,0.388332,0.430445,0.46511,0.47587,0.803174,0.321602,5
0.15841,0.544598,0.645158,0.554574,0.259976,0.494223,0.375566,0.237333,0.395911,0.804582,0.243187,0.821375,0.756207,0.378289,0.405552,0.209118,0.968624,2
0.086689,0.676223,0.72678,0.548146,0.493895,0.505904,0.529814,0.535793,0.353467,0.619217,0.549732,0.711503,0.726,0.2707,0.702044,0.449143,0.855461,4
0.124342,0.742004,0.864742,0.526883,0.413024,0.96522,0.167252,0.624835,0.352808,0.550639,0.588057,0.70407,0.764137,0.237968,0.799102,0.612343,0.736383,4
0.147469,0.51661,0.758585,0.583911,0.238065,0.524382,0.25658,0.129804,0.321016,0.889108,0.128739,0.852564,0.770159,0.341778,0.409916,0.163781,0.982063,2
0.142037,0.5378,0.616228,0.436935,0.132796,0.412574,0.394982,0.118077,0.122618,0.759061,0.129672,0.911882,0.918146,0.137363,0.626574,0.437237,0.922386,2
0.819876,0.060953,0.033941,0.506846,0.361849,0.032485,0.941562,0.345023,0.729279,0.325265,0.408103,0.133933,0.165193,0.693575,0.178098,0.777543,0.071616,5
0.159757,0.427729,0.693076,0.667017,0.305447,0.417021,0.399832,0.133609,0.484138,0.881119,0.145178,0.81468,0.717352,0.464214,0.285504,0.107452,0.99081,3
0.168381,0.488812,0.558902,0.516739,0.1616,0.410689,0.431507,0.167556,0.424428,0.761229,0.180937,0.884591,0.78284,0.441399,0.306006,0.124724,0.99394,3
0.141035,0.511271,0.734636,0.575231,0.170027,0.42777,0.438149,0.209154,0.196454,0.856065,0.221861,0.893326,0.843271,0.233673,0.518278,0.271477,0.965004,2
0.792209,0.02825,0.25031,0.806474,0.678811,0.00009,0.999472,0.500121,0.878529,0.522834,0.571886,0.085279,0.084937,0.837938,0.107856,0.621513,0.313546,5
0.159769,0.526717,0.42678,0.43561,0.197281,0.335247,0.554906,0.222107,0.371865,0.651146,0.246007,0.877635,0.84577,0.323674,0.426912,0.324357,0.952137,3
0.028699,0.899171,0.483002,0.141,0.098266,0.717434,0.345989,0.557249,0.033845,0.285831,0.547212,0.891552,0.987137,0.005397,0.970316,0.736677,0.745363,1
0.71789,0.018937,0.058123,0.567252,0.517751,0.01219,0.977232,0.430007,0.935555,0.35953,0.498142,0.009431,0.012027,0.95405,0.01796,0.673533,0.112958,5
0.086043,0.893249,0.348616,0.343423,0.157868,0.796088,0.463254,0.951491,0.440452,0.192073,0.944766,0.678666,0.650017,0.367324,0.588052,0.515072,0.782442,1
0.104358,0.628814,0.924572,0.660855,0.485936,0.537232,0.414093,0.36929,0.360448,0.79711,0.374307,0.703436,0.684538,0.287518,0.66619,0.344192,0.906046,4
0.100954,0.649807,0.895159,0.622866,0.479745,0.53754,0.4227,0.384963,0.35382,0.761786,0.390441,0.714076,0.692013,0.284762,0.670066,0.327672,0.91619,4
0.158571,0.42449,0.69143,0.680396,0.294115,0.400582,0.436375,0.156399,0.483628,0.882101,0.170605,0.820157,0.719563,0.468516,0.281491,0.100923,0.992603,3
0.111906,0.783017,0.590778,0.330431,0.223037,0.663458,0.36828,0.505862,0.217714,0.427666,0.50049,0.775071,0.842891,0.182506,0.833311,0.643267,0.687875,4
0.152037,0.588091,0.580428,0.345392,0.106321,0.477217,0.267112,0.067786,0.169841,0.721971,0.070255,0.913529,0.909735,0.195185,0.570462,0.40117,0.92919,2
0.161327,0.511361,0.473958,0.453746,0.217744,0.388153,0.481563,0.204611,0.389136,0.688998,0.221791,0.841348,0.808362,0.344477,0.437653,0.31331,0.947792,3
0.082761,0.621064,0.822306,0.681011,0.653803,0.505906,0.529018,0.533456,0.442995,0.720084,0.547321,0.648698,0.654405,0.347979,0.650458,0.407233,0.859835,4
0.14124,0.687006,0.721907,0.491918,0.323125,0.547665,0.434598,0.422624,0.262123,0.61933,0.428113,0.761365,0.791448,0.212767,0.765056,0.508597,0.820447,4
0.165559,0.618324,0.504252,0.268219,0.049858,0.488914,0.311404,0.137456,0.177002,0.661697,0.140767,0.963093,0.922447,0.237906,0.529273,0.314671,0.960006,2
0.161142,0.468271,0.492161,0.492079,0.227562,0.329208,0.529396,0.161759,0.354711,0.711662,0.184453,0.837056,0.808057,0.314646,0.43647,0.331176,0.943152,3
0.169005,0.467495,0.58252,0.561017,0.166931,0.391873,0.457495,0.171725,0.417183,0.785345,0.187431,0.877448,0.773932,0.437993,0.300638,0.114984,0.994688,3
0.108298,0.700126,0.653301,0.494875,0.336109,0.490557,0.55547,0.562208,0.268035,0.54909,0.578772,0.739955,0.763037,0.197746,0.740619,0.498893,0.838059,4
0.078615,0.841832,0.460973,0.315593,0.279504,0.740171,0.413873,0.728597,0.317314,0.273696,0.721334,0.672955,0.741226,0.226817,0.759103,0.67982,0.635485,4
0.143689,0.556944,0.595135,0.3926,0.164519,0.42767,0.367867,0.108373,0.154088,0.73573,0.117902,0.896619,0.887051,0.181651,0.585178,0.388705,0.931656,2
0.154723,0.450785,0.624513,0.622741,0.372573,0.393843,0.44544,0.15924,0.534216,0.82308,0.174321,0.77771,0.683914,0.514759,0.252395,0.107537,0.984553,3
0.166658,0.459948,0.578519,0.606601,0.235521,0.361602,0.5239,0.222229,0.515269,0.789756,0.243062,0.836098,0.714693,0.529222,0.225475,0.061784,0.997754,3
0.156048,0.386971,0.689404,0.871679,0.652632,0.330281,0.590702,0.284454,0.685492,0.904216,0.310907,0.621322,0.533411,0.641114,0.200753,0.117665,0.960759,3
0.028296,0.841694,0.507916,0.217746,0.133468,0.742436,0.32962,0.569176,0.114582,0.315629,0.556603,0.86333,0.962685,0.032131,0.956998,0.734918,0.751667,1
0.128376,0.340216,0.744867,0.963097,0.902081,0.292231,0.657948,0.338549,0.79709,0.964352,0.37115,0.582481,0.467397,0.759693,0.117094,0.009211,0.981103,3
0.155794,0.547803,0.637387,0.544783,0.292339,0.500829,0.364837,0.232909,0.393304,0.794607,0.237853,0.808916,0.743679,0.378602,0.420945,0.214535,0.964361,2
0.844316,0.134316,0.343174,0.817431,0.610959,0.061224,0.933504,0.45379,0.727165,0.548046,0.516962,0.231147,0.24391,0.631031,0.28699,0.702647,0.324095,5
0.1544,0.5055,0.488114,0.497862,0.287947,0.373478,0.516357,0.23508,0.455261,0.704974,0.254936,0.814609,0.758703,0.410022,0.383451,0.229764,0.964469,3
0.064892,0.707843,0.957033,0.522984,0.386459,0.704907,0.252365,0.390957,0.259806,0.711786,0.377117,0.771419,0.7979,0.184475,0.79345,0.471612,0.870079,4
0.163741,0.491133,0.556851,0.513563,0.15105,0.409231,0.435663,0.171163,0.402949,0.758789,0.184828,0.894109,0.790954,0.42885,0.317258,0.12944,0.993283,3
0.127263,0.553887,0.907973,0.859831,0.848253,0.472221,0.548136,0.505672,0.558976,0.857016,0.522584,0.550841,0.527404,0.457411,0.561102,0.299872,0.890017,4
0.038595,0.81864,0.572586,0.493577,0.245388,0.84684,0.388704,0.8605,0.312346,0.368559,0.844979,0.652154,0.720629,0.221624,0.762225,0.705422,0.622391,1
0.188026,0.751672,0.866645,0.513005,0.352023,0.994282,0.138171,0.61937,0.331017,0.544387,0.579032,0.715054,0.778888,0.224337,0.810669,0.624386,0.722923,4
0.143943,0.547424,0.601968,0.412607,0.162494,0.417469,0.387882,0.117076,0.141037,0.742704,0.128069,0.900975,0.901407,0.161859,0.604025,0.41648,0.924124,2
0.137365,0.766244,0.747573,0.449524,0.306045,0.803607,0.302003,0.612979,0.298225,0.49505,0.594663,0.741819,0.790826,0.212887,0.811498,0.620713,0.721611,4
0.056004,0.781787,0.624424,0.392264,0.216879,0.652644,0.448992,0.651877,0.181466,0.486972,0.652387,0.837496,0.859247,0.124004,0.835387,0.514423,0.868116,1
0.157092,0.52762,0.750901,0.552477,0.160403,0.500133,0.285475,0.126352,0.239098,0.874307,0.128003,0.888192,0.804067,0.31008,0.413495,0.162426,0.985097,2
0.163762,0.515171,0.517189,0.467158,0.196586,0.407356,0.428198,0.158722,0.369523,0.721184,0.172212,0.860069,0.833401,0.327772,0.434374,0.330123,0.946894,3
0.189684,0.755114,0.853611,0.498929,0.330845,0.971149,0.151738,0.609118,0.312511,0.539311,0.571152,0.724526,0.791537,0.210401,0.822413,0.640843,0.71195,4
0.142167,0.535085,0.62757,0.417877,0.131699,0.43251,0.327875,0.06602,0.143289,0.767174,0.073644,0.892388,0.90384,0.151296,0.598694,0.457351,0.907738,2
0.16149,0.497326,0.548466,0.535179,0.241408,0.410547,0.437822,0.179678,0.394222,0.751212,0.19346,0.831437,0.802517,0.346282,0.424677,0.315949,0.947742,3
0.815635,0.095162,0.103961,0.527808,0.307424,0.043459,0.926358,0.324828,0.699531,0.357118,0.38599,0.224942,0.240728,0.647651,0.232707,0.763397,0.150242,5
0.149295,0.471798,0.574223,0.58151,0.393977,0.383456,0.478182,0.19096,0.549596,0.779909,0.208256,0.769246,0.682878,0.519855,0.272978,0.129743,0.97894,3
0.819618,0.02902,0.094695,0.579911,0.406664,0.028002,0.94954,0.360507,0.791507,0.378942,0.424599,0.161608,0.176928,0.751221,0.1464,0.69286,0.269578,5
0.136541,0.342951,0.775735,0.902507,0.805828,0.351003,0.521691,0.19689,0.758296,0.978321,0.218156,0.608138,0.497125,0.72452,0.125864,0.007922,0.98447,3
0.092194,0.809427,0.448684,0.178969,0.159295,0.554165,0.445188,0.453656,0.092569,0.303765,0.45937,0.815105,0.913395,0.05193,0.881054,0.727082,0.703918,4
0.150158,0.410379,0.657272,0.823416,0.554358,0.333692,0.627856,0.373767,0.654966,0.874442,0.40265,0.692735,0.587575,0.606168,0.223004,0.060355,0.984583,3
0.146896,0.415431,0.65915,0.819104,0.645464,0.340874,0.618497,0.369657,0.664136,0.874646,0.397572,0.683993,0.581708,0.613658,0.229465,0.061827,0.983704,3
0.123446,0.550368,0.903762,0.871981,0.903844,0.461549,0.559444,0.508777,0.58301,0.861205,0.52703,0.531606,0.505638,0.484382,0.5413,0.292727,0.888016,4
0.052803,0.806464,0.69794,0.349248,0.14679,0.710165,0.352794,0.560242,0.126056,0.49554,0.551147,0.873812,0.900736,0.101312,0.861996,0.518914,0.867416,1
0.145493,0.762429,0.756321,0.448162,0.258644,0.811937,0.28952,0.60368,0.276246,0.499905,0.584098,0.7541,0.804775,0.19675,0.820298,0.633726,0.717677,4
0.035635,0.971584,0.300024,0.091201,0.080993,0.915988,0.246748,0.687848,0.141464,0.073826,0.658803,0.725573,0.808926,0.115869,0.817811,0.782915,0.585987,1
0.051793,0.929534,0.566217,0.135316,0.084145,0.960365,0.085713,0.510141,0.05822,0.277753,0.470299,0.829488,0.955882,0.044035,0.995002,0.796897,0.613899,1
0.84496,0.062028,0.264696,0.797617,0.695019,0.023997,0.971842,0.467829,0.761319,0.520393,0.535785,0.141098,0.183116,0.679396,0.213361,0.716074,0.258404,5
0.864198,0.166674,0.211315,0.60753,0.428681,0.10062,0.888074,0.423172,0.760224,0.415423,0.480784,0.172376,0.160301,0.7327,0.213136,0.695794,0.164129,5
0.141883,0.479687,0.83608,0.607694,0.283509,0.482885,0.218184,0.022601,0.254393,0.937627,0.022979,0.83079,0.784599,0.279587,0.495802,0.265501,0.956778,2
0.156642,0.526281,0.703391,0.517231,0.162681,0.468169,0.330476,0.12929,0.186767,0.825569,0.13476,0.879876,0.826546,0.249,0.527296,0.254929,0.964357,2
0.158162,0.503865,0.807978,0.585629,0.122634,0.483221,0.297772,0.112105,0.163801,0.916836,0.115277,0.913757,0.841662,0.249858,0.484775,0.218147,0.976759,2
0.149782,0.408743,0.7071,0.809311,0.51721,0.364611,0.549952,0.278991,0.614053,0.910017,0.30127,0.723845,0.616637,0.569791,0.23284,0.063108,0.988959,3
0.154447,0.448672,0.598061,0.631157,0.34119,0.363179,0.527224,0.231347,0.570887,0.808497,0.252285,0.805876,0.685149,0.55897,0.221612,0.040307,0.998618,3
0.923886,0.108403,0.105864,0.531826,0.155394,0.028072,0.911413,0.179432,0.378486,0.357267,0.237785,0.448833,0.538603,0.29876,0.458153,0.88527,0.313351,5
0.774119,0.045279,0.161508,0.669359,0.458818,0.041346,0.951449,0.448111,0.825652,0.431754,0.51342,0.116939,0.113429,0.801828,0.129886,0.671166,0.230279,5
0.051878,0.734338,0.899998,0.482307,0.344976,0.737929,0.26603,0.459595,0.224881,0.639357,0.444079,0.77977,0.829286,0.14542,0.853764,0.557639,0.824401,4
0.160701,0.485153,0.562555,0.531745,0.179545,0.394874,0.459101,0.180091,0.415519,0.765913,0.195712,0.886615,0.788624,0.426527,0.322423,0.136396,0.992255,3
0.144626,0.557591,0.637172,0.408315,0.12285,0.454913,0.295926,0.065372,0.141961,0.765574,0.070365,0.89713,0.874169,0.203156,0.551224,0.351993,0.942449,2
0.15675,0.56081,0.62883,0.451224,0.15312,0.527502,0.253908,0.130826,0.313966,0.775247,0.129429,0.870939,0.806857,0.339468,0.428084,0.236615,0.967662,2
0.135028,0.750094,0.489503,0.400015,0.308029,0.516729,0.558896,0.620714,0.31308,0.382075,0.636079,0.692729,0.735098,0.248586,0.710627,0.612287,0.689411,4
0.949824,0.440597,0.499027,0.460133,0.199642,0.525726,0.337073,0.210798,0.28936,0.437315,0.212139,0.51328,0.59354,0.200808,0.734738,0.968007,0.088825,5
0.156983,0.585309,0.639014,0.390871,0.118257,0.5389,0.236194,0.125959,0.155551,0.767662,0.12308,0.912755,0.921577,0.167439,0.618058,0.445382,0.916558,2
0.093639,0.739174,0.864962,0.537156,0.449941,0.947258,0.186346,0.6304,0.362217,0.556464,0.595892,0.694677,0.754742,0.243083,0.797386,0.611009,0.737018,4
0.794678,0.068757,0.262633,0.802041,0.779251,0.032052,0.974226,0.53567,0.850643,0.521008,0.604834,0.055397,0.084319,0.796201,0.136022,0.722009,0.126539,5
0.152771,0.557275,0.647768,0.533259,0.283387,0.502666,0.339833,0.202308,0.347985,0.796248,0.206069,0.814852,0.782347,0.319256,0.489533,0.317557,0.938868,2
0.052218,0.885756,0.304238,0.342445,0.14582,0.718435,0.510802,0.925734,0.359758,0.177462,0.927244,0.675597,0.671408,0.310994,0.600704,0.538644,0.762508,1
0.158292,0.578365,0.681903,0.374655,0.057642,0.527845,0.175294,0.044732,0.066849,0.795463,0.040571,0.948362,0.985484,0.092443,0.680195,0.516747,0.902851,2
0.894357,0.134792,0.143594,0.571941,0.331622,0.045682,0.926822,0.338654,0.551216,0.382889,0.399994,0.250699,0.316734,0.471527,0.33864,0.853957,0.114123,5
0.161241,0.536734,0.75243,0.513216,0.099426,0.492827,0.299615,0.130378,0.154736,0.866822,0.133009,0.935923,0.85596,0.260093,0.466539,0.198289,0.982029,2
0.820758,0.058216,0.027104,0.4989,0.340103,0.027383,0.947181,0.345986,0.759818,0.320279,0.40969,0.122243,0.145758,0.735738,0.149903,0.768153,0.064353,5
0.154276,0.426663,0.712635,0.746153,0.447886,0.401846,0.461879,0.200535,0.581681,0.90441,0.215991,0.753199,0.65057,0.541626,0.248689,0.082962,0.987904,3
0.913564,0.107043,0.096053,0.521275,0.152499,0.024725,0.916662,0.18459,0.376735,0.350349,0.243496,0.441001,0.524438,0.307306,0.445132,0.874712,0.315325,5
0.146966,0.596765,0.563456,0.297432,0.097475,0.483321,0.229608,0.035984,0.156559,0.707591,0.036735,0.920015,0.927225,0.182375,0.564893,0.421382,0.926391,2
0.809669,0.064005,0.170171,0.671293,0.562218,0.015161,0.977812,0.450926,0.865614,0.436239,0.519377,0.089819,0.094408,0.83009,0.105781,0.673119,0.215039,5
0.153976,0.519441,0.680385,0.587701,0.274021,0.502737,0.321604,0.175926,0.354951,0.827807,0.178843,0.799458,0.753112,0.329401,0.471881,0.276537,0.949056,2
0.095748,0.800901,0.454209,0.179658,0.145925,0.519301,0.462599,0.420962,0.069861,0.322185,0.429705,0.83668,0.93314,0.041683,0.878063,0.719288,0.722475,4
0.060271,0.946545,0.273325,0.16848,0.052975,0.846384,0.356988,0.791802,0.243297,0.090357,0.77416,0.750474,0.76058,0.244407,0.671302,0.595566,0.742072,1
0.158153,0.524213,0.424531,0.435441,0.203932,0.330457,0.562519,0.225529,0.381027,0.650016,0.250096,0.876696,0.840899,0.335681,0.418465,0.313876,0.954391,3
0.147334,0.421112,0.627002,0.805583,0.611656,0.323515,0.644048,0.387451,0.666706,0.848015,0.417953,0.681387,0.583368,0.614959,0.237014,0.070995,0.981098,3
0.160882,0.461606,0.55504,0.652492,0.390895,0.360321,0.544276,0.259351,0.521275,0.768909,0.281508,0.731248,0.644463,0.50267,0.286367,0.143423,0.968829,3
0.804479,0.026813,0.253916,0.809817,0.632095,0.000462,0.997979,0.491352,0.859512,0.526316,0.562795,0.112511,0.116735,0.810299,0.126835,0.634327,0.321094,5
0.055622,0.939657,0.282832,0.198273,0.082426,0.8603,0.361879,0.826096,0.277111,0.101531,0.807917,0.72662,0.73409,0.261849,0.658876,0.586093,0.73828,1
0.028567,0.971004,0.30472,0.088786,0.078536,0.91883,0.24074,0.681562,0.133539,0.075657,0.651987,0.731061,0.81596,0.10916,0.827114,0.790879,0.580696,1
0.093239,0.782954,0.473955,0.234497,0.194833,0.502371,0.496159,0.454046,0.114897,0.351262,0.465809,0.814193,0.896855,0.072823,0.848265,0.677675,0.74818,4
0.068826,0.70414,0.964361,0.530655,0.403447,0.700301,0.253189,0.385307,0.270377,0.720466,0.371826,0.765658,0.79164,0.192948,0.786435,0.469196,0.870604,4
0.148359,0.517548,0.793472,0.528318,0.101765,0.478207,0.289445,0.093646,0.148929,0.898629,0.096818,0.929552,0.858044,0.246511,0.487566,0.20767,0.980975,2
0.151057,0.512288,0.738279,0.583414,0.24999,0.496742,0.266511,0.098091,0.288564,0.863159,0.099243,0.807918,0.771636,0.289429,0.488084,0.299095,0.94236,2
0.088873,0.64248,0.852883,0.621913,0.523095,0.546078,0.451818,0.453654,0.381198,0.73969,0.460311,0.714125,0.698267,0.303288,0.671281,0.352374,0.900967,4
0.151215,0.438791,0.585671,0.751598,0.566716,0.320169,0.632721,0.352451,0.6229,0.807434,0.382235,0.691004,0.605007,0.575792,0.260317,0.129066,0.967041,3
0.033003,0.900738,0.392201,0.337441,0.149301,0.810155,0.425644,0.880657,0.303869,0.205219,0.87005,0.674797,0.713187,0.260836,0.675226,0.641969,0.678827,1
0.11809,0.700066,0.598691,0.362798,0.283644,0.442939,0.482484,0.31481,0.194043,0.561549,0.329094,0.766305,0.842971,0.14441,0.751564,0.628226,0.772483,4
0.149789,0.522507,0.757312,0.560963,0.154684,0.494655,0.307427,0.143854,0.207335,0.877002,0.146699,0.900244,0.818891,0.286854,0.445146,0.180161,0.982822,2
0.038941,0.968893,0.341656,0.090028,0.046526,0.932111,0.214997,0.657798,0.093892,0.09898,0.625922,0.751102,0.854498,0.078052,0.878942,0.81784,0.565446,1
0.158053,0.419785,0.695011,0.688561,0.304441,0.399547,0.439942,0.159721,0.49975,0.886402,0.174153,0.814231,0.713549,0.483733,0.268801,0.096577,0.99292,3
0.046917,0.966737,0.497207,0.064818,0.037908,0.973422,0.081224,0.519177,0.022491,0.201249,0.4781,0.826778,0.965626,0.028533,0.996969,0.846066,0.550527,1
0.786327,0.073728,0.062572,0.480923,0.274402,0.058454,0.899819,0.279924,0.719511,0.326595,0.337916,0.237565,0.251019,0.662785,0.232182,0.74956,0.211417,5
0.148415,0.449022,0.68392,0.681812,0.36967,0.416492,0.43346,0.183471,0.5401,0.873663,0.19668,0.796202,0.695578,0.508986,0.266129,0.091168,0.991722,3
0.144882,0.502765,0.718205,0.61783,0.321892,0.473568,0.34607,0.159912,0.338368,0.856773,0.165722,0.774453,0.735458,0.315679,0.483027,0.27699,0.945539,2
0.156681,0.378155,0.745721,0.902643,0.698247,0.342429,0.577511,0.285444,0.68936,0.950211,0.310512,0.630526,0.540946,0.635434,0.202781,0.092781,0.970088,3
0.157703,0.485917,0.530807,0.552759,0.345527,0.369361,0.514454,0.223699,0.510807,0.743641,0.243674,0.781156,0.707204,0.476556,0.319777,0.171911,0.972108,3
0.144384,0.565146,0.603999,0.358776,0.139961,0.479519,0.227451,0.028045,0.182853,0.74393,0.028988,0.882584,0.896363,0.184582,0.567579,0.440741,0.913374,2
0.146051,0.617115,0.575087,0.369729,0.0879,0.457983,0.374818,0.173227,0.099294,0.702216,0.181275,0.943624,0.95839,0.129144,0.667056,0.462873,0.912529,2
0.112642,0.680444,0.639153,0.4431,0.390037,0.442487,0.503434,0.352989,0.259937,0.605787,0.368534,0.728207,0.789413,0.196314,0.713853,0.575592,0.795496,4
0.896249,0.184785,0.289729,0.691639,0.561712,0.108375,0.884855,0.442351,0.734725,0.473688,0.499666,0.196893,0.189925,0.683301,0.276356,0.66884,0.254567,5
0.162443,0.463463,0.505745,0.498798,0.211648,0.326656,0.525941,0.150303,0.333337,0.723417,0.172932,0.849989,0.830769,0.288022,0.457565,0.361413,0.936981,3
